word,pitch,energy,duration,label
three,2145.6802,0.06073373,0.4040535714285714,1
times,1888.4692,0.057594623,0.4040535714285714,1
the,653.78033,0.051130112,0.4040535714285714,0
amount,1535.6699,0.025068928,0.4040535714285714,0
would,378.62146,0.05330507,0.4040535714285714,0
be,1343.0238,0.05180721,0.4040535714285714,1
expended.,1168.6451,0.018688785,0.4040535714285714,0
An,1027.8217,0.098054,0.4016114130434783,1
elaborate,627.29016,0.07189068,0.4016114130434783,0
machinery,2572.151,0.061852593,0.4016114130434783,1
planned,1236.5071,0.03618988,0.4016114130434783,0
for,1792.3923,0.052674446,0.4016114130434783,1
the,1570.5367,0.040592313,0.4016114130434783,1
protection,2349.735,0.05362912,0.4016114130434783,1
of,1729.7407,0.045396067,0.4016114130434783,1
the,854.3097,0.040645864,0.4016114130434783,0
"trader,",1628.3323,0.012249286,0.4016114130434783,0
and,1770.6827,0.03608767,0.4016114130434783,1
altogether,829.4334,0.094846256,0.4016114130434783,1
on,747.8336,0.057227373,0.4016114130434783,0
his,682.3352,0.048522253,0.4016114130434783,0
"side,",1254.3383,0.04385644,0.4016114130434783,0
had,1764.9429,0.023631413,0.4016114130434783,1
long,759.47614,0.084037215,0.4016114130434783,1
existed,473.834,0.062661834,0.4016114130434783,0
for,1208.5543,0.052087422,0.4016114130434783,1
the,1296.1014,0.045733638,0.4016114130434783,1
recovery,683.2437,0.054194126,0.4016114130434783,0
of,1110.5863,0.06001896,0.4016114130434783,1
debts.,1224.5815,0.02541513,0.4016114130434783,0
Alfred,1470.8071,0.058692407,0.43358806818181816,1
the,908.43646,0.06039805,0.43358806818181816,1
Great,1192.022,0.052376233,0.43358806818181816,1
established,1469.5536,0.05124256,0.43358806818181816,1
the,1408.0011,0.06281193,0.43358806818181816,1
Court,824.9219,0.05979859,0.43358806818181816,1
"Baron,",650.2564,0.01522099,0.43358806818181816,0
the,1164.2705,0.035926435,0.43358806818181816,0
Hundred,813.4943,0.056962408,0.43358806818181816,1
"Court,",1344.3258,0.024796758,0.43358806818181816,0
and,1593.8292,0.037699196,0.43358806818181816,1
the,1095.0426,0.031632684,0.43358806818181816,0
County,1046.1078,0.027031228,0.43358806818181816,0
"Court,",562.4094,0.032429103,0.43358806818181816,0
which,2424.2156,0.036771476,0.43358806818181816,1
among,741.91907,0.061325442,0.43358806818181816,1
other,1291.5844,0.046228714,0.43358806818181816,1
matters,1870.4772,0.049340557,0.43358806818181816,1
entertained,1411.4548,0.04056346,0.43358806818181816,1
pleas,1619.2361,0.033787105,0.43358806818181816,1
for,1619.1912,0.037610088,0.43358806818181816,1
debt.,1377.3069,0.042508177,0.43358806818181816,1
The,1482.947,0.066929094,0.3291217105263158,1
County,682.26697,0.034345947,0.3291217105263158,0
Court,1214.5214,0.046757117,0.3291217105263158,0
was,2554.774,0.041395217,0.3291217105263158,1
the,1017.553,0.07457051,0.3291217105263158,0
"sheriff's,",1827.9518,0.049658943,0.3291217105263158,1
who,1426.9362,0.0014466171,0.3291217105263158,0
sat,2138.774,0.09988746,0.3291217105263158,1
there,841.6409,0.058731057,0.3291217105263158,0
surrounded,1453.2861,0.06506093,0.3291217105263158,1
by,803.97284,0.05895207,0.3291217105263158,0
the,665.3128,0.080523096,0.3291217105263158,0
bishop,2062.4104,0.057156518,0.3291217105263158,1
and,1089.7528,0.028375648,0.3291217105263158,0
the,747.11786,0.081420295,0.3291217105263158,0
magnates,550.3581,0.04016854,0.3291217105263158,0
of,567.3184,0.04554168,0.3291217105263158,0
the,1776.6997,0.041717853,0.3291217105263158,0
county;,798.9397,0.01800875,0.3291217105263158,0
but,1311.023,0.08752793,0.3829347826086956,1
as,1483.715,0.045754474,0.3829347826086956,1
time,1148.7811,0.048761208,0.3829347826086956,0
"passed,",1585.6086,0.0069695082,0.3829347826086956,0
difficulties,1056.9989,0.044386674,0.3829347826086956,0
and,731.96954,0.04812025,0.3829347826086956,0
delays,491.85052,0.071577586,0.3829347826086956,0
in,411.1889,0.074528925,0.3829347826086956,0
obtaining,1383.4532,0.037398715,0.3829347826086956,0
judgment,1278.6064,0.058116063,0.3829347826086956,1
led,1455.6403,0.03445657,0.3829347826086956,0
to,1776.3365,0.0071245315,0.3829347826086956,0
the,809.7191,0.061361115,0.3829347826086956,0
removal,508.4165,0.069613464,0.3829347826086956,0
of,581.1666,0.08254604,0.3829347826086956,0
causes,870.93207,0.05069613,0.3829347826086956,0
to,600.5045,0.053365555,0.3829347826086956,0
the,1764.1781,0.05175918,0.3829347826086956,1
great,1526.8591,0.037569188,0.3829347826086956,0
Court,1804.8546,0.044300046,0.3829347826086956,1
of,1805.8534,0.03261205,0.3829347826086956,1
King's,645.2104,0.03873681,0.3829347826086956,0
"Bench,",2578.3027,0.018173309,0.3829347826086956,1
and,898.2736,0.054402806,0.4090267857142857,0
the,895.48755,0.06373124,0.4090267857142857,1
disuse,979.0889,0.050004322,0.4090267857142857,0
of,1922.5706,0.0514669,0.4090267857142857,1
the,588.2189,0.07688963,0.4090267857142857,0
inferior,621.4159,0.039962944,0.4090267857142857,0
courts.,1117.1462,0.02795539,0.4090267857142857,0
So,2010.357,0.0806533,0.5884301470588236,1
much,1000.1483,0.045788456,0.5884301470588236,1
inconvenience,502.2663,0.04742424,0.5884301470588236,1
"ensued,",604.3558,0.044898614,0.5884301470588236,1
that,1414.47,0.039508414,0.5884301470588236,1
in,2005.5188,0.033641517,0.5884301470588236,1
1518,1164.5317,0.04035508,0.5884301470588236,1
the,1494.2423,0.026648402,0.5884301470588236,1
Corporation,642.41895,0.070168525,0.5884301470588236,1
obtained,2072.4126,0.04885373,0.5884301470588236,1
from,1681.0027,0.039411966,0.5884301470588236,1
Parliament,834.2059,0.050444845,0.5884301470588236,1
an,1114.939,0.024064159,0.5884301470588236,1
act,1722.1298,0.028926061,0.5884301470588236,1
empowering,1550.706,0.06075915,0.5884301470588236,1
two,1334.9185,0.05798678,0.5884301470588236,1
aldermen,610.4853,0.04505034,0.5884301470588236,1
and,1675.6531,0.059992645,0.38899702380952383,1
four,1182.4207,0.050818637,0.38899702380952383,0
common,1452.6527,0.03646465,0.38899702380952383,0
councilmen,550.5748,0.039792933,0.38899702380952383,0
to,481.50018,0.013855462,0.38899702380952383,0
hold,1215.5555,0.066547126,0.38899702380952383,1
Courts,1297.4417,0.052611154,0.38899702380952383,1
of,557.9581,0.038147576,0.38899702380952383,0
"Requests,",972.29877,0.04446347,0.38899702380952383,0
or,1365.3871,0.05221022,0.38899702380952383,1
Courts,870.91705,0.033484433,0.38899702380952383,0
of,1293.794,0.026029918,0.38899702380952383,0
"Conscience,",1975.8177,0.04494359,0.38899702380952383,1
to,2244.798,0.027069386,0.38899702380952383,1
hear,2115.2278,0.061833028,0.38899702380952383,1
and,950.02734,0.05501648,0.38899702380952383,0
determine,1450.5986,0.036772184,0.38899702380952383,0
all,640.6244,0.07728942,0.38899702380952383,0
causes,766.17865,0.06727077,0.38899702380952383,0
of,520.479,0.029143274,0.38899702380952383,0
debt,1472.6438,0.037872784,0.38899702380952383,0
under,1588.4248,0.05899775,0.4123482142857143,1
40,2128.0142,0.04945223,0.4123482142857143,1
shillings,1908.5048,0.049223736,0.4123482142857143,1
arising,508.4631,0.05662254,0.4123482142857143,0
within,744.2705,0.08307413,0.4123482142857143,1
the,459.92056,0.052325685,0.4123482142857143,0
city.,929.7343,0.027342137,0.4123482142857143,0
These,1012.772,0.08292777,0.41387797619047617,1
courts,1009.59094,0.06515162,0.41387797619047617,1
were,1177.4032,0.053877838,0.41387797619047617,1
extended,1226.1443,0.029478509,0.41387797619047617,0
two,860.3759,0.08248401,0.41387797619047617,1
centuries,1961.1619,0.050402,0.41387797619047617,1
later,1027.9995,0.036486115,0.41387797619047617,0
to,606.3147,0.10919352,0.41387797619047617,1
several,665.718,0.08202065,0.41387797619047617,1
large,1890.2001,0.03646589,0.41387797619047617,1
provincial,1763.0334,0.028534792,0.41387797619047617,1
"towns,",775.3687,0.0505756,0.41387797619047617,0
and,1630.7101,0.014832061,0.41387797619047617,0
all,1880.0864,0.03563633,0.41387797619047617,1
were,680.2764,0.12484384,0.41387797619047617,1
in,1554.7645,0.06425746,0.41387797619047617,1
full,1224.611,0.06452406,0.41387797619047617,1
activity,416.6746,0.05616243,0.41387797619047617,0
when,496.09595,0.057572402,0.41387797619047617,0
Neild,1190.9983,0.040007707,0.41387797619047617,0
"wrote,",1438.855,0.03190622,0.41387797619047617,1
and,1528.9312,0.036898836,0.3566354166666667,0
indeed,469.92258,0.07602901,0.3566354166666667,0
supplied,368.4519,0.079246186,0.3566354166666667,0
the,1144.1981,0.072508164,0.3566354166666667,1
bulk,696.23224,0.08937543,0.3566354166666667,0
of,719.93726,0.038362615,0.3566354166666667,0
the,929.4875,0.059073027,0.3566354166666667,0
poor,973.09894,0.05490719,0.3566354166666667,0
debtors,1746.2838,0.04343255,0.3566354166666667,1
committed,1157.0178,0.040807094,0.3566354166666667,0
to,1513.8876,0.04752119,0.3566354166666667,0
prison.,484.96713,0.02848921,0.3566354166666667,0
These,1070.7694,0.092404604,0.3994027777777778,1
courts,750.8824,0.055564992,0.3994027777777778,0
were,485.74362,0.055428207,0.3994027777777778,0
open,1491.6064,0.052941706,0.3994027777777778,1
to,1122.2764,0.026282158,0.3994027777777778,0
many,812.97046,0.047638223,0.3994027777777778,0
and,1634.7489,0.05644891,0.3994027777777778,1
grave,2049.3975,0.03813546,0.3994027777777778,1
objections.,1318.0377,0.029623006,0.3994027777777778,0
The,1905.8545,0.07503453,0.49181875,1
commissioners,1234.152,0.04982808,0.49181875,1
who,1118.6823,0.06909627,0.49181875,1
presided,663.02875,0.048635654,0.49181875,1
"were,",864.24774,0.04243131,0.49181875,1
"quote,",545.0433,0.06560399,0.49181875,1
little,780.45026,0.0956281,0.49181875,1
otherwise,781.96063,0.0656093,0.49181875,1
than,820.7025,0.04651905,0.49181875,1
self-elected,1110.3098,0.032708783,0.49181875,1
and,1722.5543,0.08860875,0.42408806818181816,1
when,1141.9211,0.082593486,0.42408806818181816,1
once,946.30115,0.05727621,0.42408806818181816,1
appointed,872.20624,0.059379306,0.42408806818181816,1
continued,1171.1418,0.0053713485,0.42408806818181816,0
to,1633.7114,0.0919464,0.42408806818181816,1
serve,1647.505,0.07100964,0.42408806818181816,1
sine,1083.9407,0.09081642,0.42408806818181816,1
die;,907.0946,0.037450593,0.42408806818181816,0
they,618.2575,0.10421189,0.42408806818181816,1
were,676.2787,0.08866786,0.42408806818181816,1
generally,660.2627,0.039359212,0.42408806818181816,0
near,1626.3748,0.084030405,0.42408806818181816,1
in,429.27786,0.06949125,0.42408806818181816,0
rank,837.3217,0.04363676,0.42408806818181816,0
to,1897.4973,0.038534947,0.42408806818181816,1
the,1132.5652,0.054627568,0.42408806818181816,1
parties,689.7878,0.05748587,0.42408806818181816,0
whose,851.7057,0.07889433,0.42408806818181816,1
causes,805.29193,0.0433608,0.42408806818181816,0
they,979.98737,0.06592455,0.42408806818181816,1
decided.,897.8182,0.027630884,0.42408806818181816,0
Often,1202.2058,0.07971075,0.3657797619047619,1
a,583.41266,0.027068147,0.3657797619047619,0
commissioner,1870.0142,0.05758506,0.3657797619047619,1
had,1803.6737,0.053846974,0.3657797619047619,1
to,1125.7064,0.04937623,0.3657797619047619,0
leave,680.19775,0.050490584,0.3657797619047619,0
the,2059.0862,0.053353146,0.3657797619047619,1
bench,1484.4255,0.04886746,0.3657797619047619,1
because,1542.3198,0.060247302,0.3657797619047619,1
he,604.6353,0.0647224,0.3657797619047619,0
was,962.53973,0.100608855,0.3657797619047619,1
himself,1460.3768,0.022955291,0.3657797619047619,0
a,1137.1924,0.060415372,0.3657797619047619,0
party,579.5602,0.06676497,0.3657797619047619,0
to,1987.2697,0.046418965,0.3657797619047619,1
the,1637.962,0.025132425,0.3657797619047619,0
suit,1015.1949,0.06662579,0.3657797619047619,0
that,494.11694,0.04085726,0.3657797619047619,0
was,1222.1542,0.08458162,0.3657797619047619,1
sub,830.9685,0.07630553,0.3657797619047619,0
judice.,893.7717,0.036859933,0.3657797619047619,0
The,1329.6127,0.08675265,0.35600986842105264,1
activity,697.2203,0.05760336,0.35600986842105264,0
as,465.53134,0.008273675,0.35600986842105264,0
well,681.76495,0.050693963,0.35600986842105264,0
as,687.07965,0.07676991,0.35600986842105264,0
the,1990.5216,0.032169923,0.35600986842105264,1
futility,974.70337,0.055625264,0.35600986842105264,0
of,397.83667,0.04388551,0.35600986842105264,0
these,1214.5039,0.033880115,0.35600986842105264,0
courts,653.32184,0.08374408,0.35600986842105264,0
may,337.83206,0.07222257,0.35600986842105264,0
be,826.87225,0.06643084,0.35600986842105264,0
estimated,1264.0999,0.043333497,0.35600986842105264,0
from,1782.1025,0.060804624,0.35600986842105264,1
the,1079.8579,0.053671345,0.35600986842105264,0
statement,590.72296,0.038334556,0.35600986842105264,0
given,762.81934,0.050330114,0.35600986842105264,0
by,945.8292,0.070151664,0.35600986842105264,0
Neild,820.4118,0.0350723,0.35600986842105264,0
that,1397.7949,0.07024903,0.51781640625,1
thirteen,878.43976,0.061471462,0.51781640625,1
hundred,1534.0752,0.0538505,0.51781640625,1
and,875.2046,0.04293597,0.51781640625,1
twelve,1250.9286,0.04863146,0.51781640625,1
debtors,729.8603,0.0660665,0.51781640625,1
were,1785.7996,0.036742993,0.51781640625,1
committed,1164.0714,0.049692813,0.51781640625,1
by,1548.7549,0.016751934,0.51781640625,1
them,1458.9591,0.062270556,0.51781640625,1
to,981.70135,0.039388303,0.51781640625,1
Newgate,1488.8901,0.07672337,0.51781640625,1
between,565.3835,0.0210498,0.51781640625,0
1797,572.8101,0.038921777,0.51781640625,1
and,1138.0564,0.034995377,0.51781640625,1
"1808,",1040.2742,0.02796907,0.51781640625,1
and,1580.2281,0.042428292,0.5325965909090908,1
that,824.82495,0.026527775,0.5325965909090908,1
no,493.89383,0.096508555,0.5325965909090908,1
more,554.31024,0.06420128,0.5325965909090908,1
than,1318.1699,0.056650408,0.5325965909090908,1
197,1102.0663,0.06287962,0.5325965909090908,1
creditors,1303.1047,0.05949892,0.5325965909090908,1
recovered,1145.7604,0.055039216,0.5325965909090908,1
debts,842.3584,0.0389853,0.5325965909090908,1
and,910.77136,0.03891926,0.5325965909090908,1
costs.,1044.9329,0.024596145,0.5325965909090908,1
The,1474.5969,0.08382212,0.4165032894736842,1
latter,630.1366,0.048629887,0.4165032894736842,0
indeed,1628.9807,0.046399243,0.4165032894736842,1
hung,677.6962,0.06426227,0.4165032894736842,0
like,617.18,0.06111918,0.4165032894736842,0
millstones,1199.5919,0.04572148,0.4165032894736842,1
round,1286.8762,0.058089066,0.4165032894736842,1
the,1099.9819,0.042474054,0.4165032894736842,0
neck,858.3688,0.041105263,0.4165032894736842,0
of,1493.8247,0.038433872,0.4165032894736842,1
the,539.25977,0.050043218,0.4165032894736842,0
unhappy,1435.6265,0.035562698,0.4165032894736842,1
insolvent,1652.7721,0.05823648,0.4165032894736842,1
wretches,1960.0592,0.028129911,0.4165032894736842,1
who,1801.2639,0.041043818,0.4165032894736842,1
found,1110.8625,0.07730971,0.4165032894736842,1
themselves,595.29486,0.07302112,0.4165032894736842,0
in,394.62283,0.06387279,0.4165032894736842,0
limbo.,595.3621,0.03316952,0.4165032894736842,0
Costs,1281.662,0.07106376,0.3489488636363636,1
were,1899.87,0.061965015,0.3489488636363636,1
the,707.9921,0.069028854,0.3489488636363636,0
gallons,1150.033,0.09175935,0.3489488636363636,1
of,638.52374,0.06539839,0.3489488636363636,0
sack,1111.4081,0.0902052,0.3489488636363636,1
to,1617.6976,0.022933591,0.3489488636363636,0
the,1557.7709,0.06230252,0.3489488636363636,1
pennyworth,547.6178,0.06957524,0.3489488636363636,0
of,707.54736,0.050593164,0.3489488636363636,0
debt.,1304.461,0.017862529,0.3489488636363636,0
Neild,750.1459,0.08689065,0.39811111111111114,1
found,1719.7155,0.045579948,0.39811111111111114,1
at,1336.6655,0.06577803,0.39811111111111114,1
his,1084.2281,0.061225288,0.39811111111111114,1
visit,803.754,0.063757524,0.39811111111111114,0
to,1773.7482,0.041571483,0.39811111111111114,1
Newgate,1577.7476,0.034051783,0.39811111111111114,1
in,1652.2944,0.032115724,0.39811111111111114,1
"1810,",1227.0674,0.03163974,0.39811111111111114,0
fourteen,2041.812,0.067546,0.4403322368421052,1
men,676.9274,0.06847014,0.4403322368421052,1
and,606.17114,0.055384416,0.4403322368421052,0
women,818.48694,0.021368342,0.4403322368421052,0
who,494.01877,0.067181215,0.4403322368421052,0
had,693.4913,0.07715769,0.4403322368421052,1
lain,639.26,0.06520198,0.4403322368421052,1
there,1866.7067,0.054784708,0.4403322368421052,1
"ten,",774.8946,0.02151504,0.4403322368421052,0
"eleven,",566.68646,0.08989953,0.4403322368421052,1
and,909.0079,0.048681322,0.4403322368421052,0
thirteen,1474.0626,0.038503643,0.4403322368421052,1
years,2410.2534,0.051435817,0.4403322368421052,1
for,778.7996,0.062799156,0.4403322368421052,1
debts,1459.6487,0.025377858,0.4403322368421052,1
of,951.1608,0.061492495,0.4403322368421052,1
a,1716.7042,0.03782854,0.4403322368421052,1
few,2320.9797,0.06738285,0.4403322368421052,1
"shillings,",544.77966,0.034077235,0.4403322368421052,0
weighted,898.11957,0.09693621,0.3907857142857143,1
by,1946.7614,0.050854687,0.3907857142857143,1
treble,1092.9751,0.092732266,0.3907857142857143,1
the,1008.5734,0.052555595,0.3907857142857143,0
amount,1195.4368,0.016448524,0.3907857142857143,0
of,1118.0929,0.052415386,0.3907857142857143,0
costs.,1435.5194,0.018916223,0.3907857142857143,0
"Thus,",728.1683,0.084388085,0.47394078947368423,1
amongst,756.8347,0.04255062,0.47394078947368423,0
"others,",841.14777,0.071335636,0.47394078947368423,1
Thomas,627.277,0.05668939,0.47394078947368423,1
Blackburn,1132.6993,0.0088296095,0.47394078947368423,0
had,709.0688,0.05545817,0.47394078947368423,1
been,875.0028,0.05984349,0.47394078947368423,1
committed,674.03925,0.04349606,0.47394078947368423,0
on,1232.0017,0.05582289,0.47394078947368423,1
October,898.63995,0.023114761,0.47394078947368423,0
15th,1772.0151,0.03954649,0.47394078947368423,1
for,1885.863,0.05543121,0.47394078947368423,1
a,1527.7686,0.0019660322,0.47394078947368423,0
debt,1528.6359,0.08658457,0.47394078947368423,1
of,764.21985,0.030499328,0.47394078947368423,0
1,2589.0898,0.06428684,0.47394078947368423,1
shilling,1123.8616,0.042323373,0.47394078947368423,1
5,1341.2463,0.044433042,0.47394078947368423,1
pence.,564.64764,0.035163704,0.47394078947368423,0
for,1674.8759,0.083001815,0.36199305555555555,1
which,1149.4912,0.04617989,0.36199305555555555,0
the,1806.1818,0.039412957,0.36199305555555555,1
costs,1672.1174,0.057322454,0.36199305555555555,1
were,2235.6738,0.048031624,0.36199305555555555,1
6,499.6605,0.040003557,0.36199305555555555,0
shillings,1188.9043,0.004958592,0.36199305555555555,0
10,891.2079,0.048001308,0.36199305555555555,0
pence.,421.10968,0.01875253,0.36199305555555555,0
Thomas,1116.9253,0.049542688,0.56353125,1
"Dobson,",591.1459,0.05379154,0.56353125,1
on,1339.1041,0.03259404,0.56353125,1
22nd,1008.1829,0.049460057,0.56353125,1
"August,",815.65106,0.0507447,0.56353125,1
"1799,",864.0208,0.078348964,0.56353125,1
for,1147.5868,0.04054292,0.56353125,1
1,697.69476,0.032535248,0.56353125,1
"shilling,",941.0866,0.04053611,0.56353125,1
with,2361.642,0.06333021,0.56353125,1
costs,693.7032,0.007834389,0.56353125,0
of,1030.5571,0.05543673,0.56353125,1
8,646.27875,0.045137104,0.56353125,1
"shillings,",2113.1257,0.05592657,0.56353125,1
10,991.6139,0.049505815,0.56353125,1
pence.,855.8182,0.023996511,0.56353125,1
and,1533.5393,0.086264424,0.43577083333333333,1
Susannah,971.82477,0.06082368,0.43577083333333333,1
"Evans,",1062.44,0.03549316,0.43577083333333333,0
in,539.9334,0.033849057,0.43577083333333333,0
October,1323.8373,0.052206524,0.43577083333333333,1
the,473.19962,0.04794166,0.43577083333333333,0
same,1043.0913,0.06856289,0.43577083333333333,1
"year,",596.19403,0.018133728,0.43577083333333333,0
for,1806.3174,0.049351305,0.43577083333333333,1
2,2036.0793,0.062767036,0.43577083333333333,1
"shillings,",892.61115,0.017270714,0.43577083333333333,0
with,631.47595,0.018521035,0.43577083333333333,0
costs,895.55707,0.054823965,0.43577083333333333,1
of,891.54877,0.053800594,0.43577083333333333,1
6,2441.735,0.055060036,0.43577083333333333,1
"shillings,",450.74625,0.02683722,0.43577083333333333,0
8,1486.2316,0.041063935,0.43577083333333333,1
pence.,774.60504,0.009300524,0.43577083333333333,0
Other,1394.1943,0.0903248,0.4230340909090909,1
cases,761.2548,0.09295005,0.4230340909090909,1
are,640.12384,0.05691051,0.4230340909090909,0
recorded,938.7765,0.05182788,0.4230340909090909,0
"elsewhere,",1375.2166,0.052666817,0.4230340909090909,1
as,1425.5449,0.034071136,0.4230340909090909,1
at,1040.4989,0.059567746,0.4230340909090909,1
the,506.9806,0.0701273,0.4230340909090909,0
Giltspur,2166.8745,0.04860774,0.4230340909090909,1
Street,1753.4496,0.030669507,0.4230340909090909,1
"Compter,",884.78204,0.027856683,0.4230340909090909,0
where,626.6775,0.074155524,0.4230340909090909,1
in,1477.4318,0.057076436,0.4230340909090909,1
1805,1456.2,0.060616434,0.4230340909090909,1
Mr.,1657.6338,0.059949268,0.4230340909090909,1
Neild,1362.9471,0.04537197,0.4230340909090909,1
found,1824.9418,0.04359573,0.4230340909090909,1
a,1585.6923,0.074397124,0.4230340909090909,1
man,1457.5343,0.05295208,0.4230340909090909,1
named,517.3354,0.060636606,0.4230340909090909,0
William,886.82965,0.041074462,0.4230340909090909,0
Grant,1544.203,0.021288963,0.4230340909090909,0
detained,1652.3835,0.07158858,0.4291647727272727,1
for,1876.8904,0.046695475,0.4291647727272727,1
1,2337.426,0.0770132,0.4291647727272727,1
shilling,2021.4839,0.05165074,0.4291647727272727,1
9,1253.4191,0.057599034,0.4291647727272727,1
"pence,",842.4366,0.01691303,0.4291647727272727,0
with,972.68677,0.035603426,0.4291647727272727,0
costs,670.4234,0.054739576,0.4291647727272727,0
of,1600.9855,0.051597174,0.4291647727272727,1
5,2166.1519,0.048679207,0.4291647727272727,1
shillings.,583.7725,0.012965353,0.4291647727272727,0
and,1419.2094,0.08533757,0.443078125,1
John,913.65735,0.07038996,0.443078125,1
Lancaster,1114.3658,0.03687535,0.443078125,0
for,953.4373,0.01825328,0.443078125,0
1,2114.004,0.07632952,0.443078125,1
"shilling,",1345.1096,0.032823455,0.443078125,1
8,1479.0483,0.040681552,0.443078125,1
"pence,",792.25806,0.03232802,0.443078125,0
with,763.3524,0.03187301,0.443078125,0
costs,791.0861,0.08802946,0.443078125,1
of,2264.8489,0.05767948,0.443078125,1
7,442.68192,0.038807787,0.443078125,0
"shillings,",1069.3387,0.04340009,0.443078125,1
6,596.82574,0.02702279,0.443078125,0
pence.,552.1496,0.0057736556,0.443078125,0
Quote.,1413.6079,0.048256896,0.443078125,1
These,618.6615,0.08588857,0.38355147058823524,1
"surely,",2926.2756,0.07626212,0.38355147058823524,1
I,712.7309,0.07969906,0.38355147058823524,0
"thought,""",1072.3059,0.08997034,0.38355147058823524,1
says,868.9115,0.03961972,0.38355147058823524,0
Mr.,1533.379,0.03799501,0.38355147058823524,0
"Neild,",571.27545,0.04220641,0.38355147058823524,0
"""were",1173.4872,0.0019930985,0.38355147058823524,0
bad,802.6023,0.12011963,0.38355147058823524,1
enough!,698.73553,0.1172342,0.38355147058823524,1
But,1676.9576,0.015433009,0.38355147058823524,0
it,625.0202,0.10551978,0.38355147058823524,1
was,1122.9458,0.08388397,0.38355147058823524,1
not,749.1683,0.061958272,0.38355147058823524,0
so.,611.0495,0.02995585,0.38355147058823524,0
End,1480.3335,0.023518475,0.38355147058823524,0
quote.,640.1995,0.0359564,0.38355147058823524,0
He,623.90826,0.08584559,0.42386538461538464,1
recites,777.8677,0.079765856,0.42386538461538464,1
another,541.18463,0.060443677,0.42386538461538464,0
most,1101.4177,0.06598895,0.42386538461538464,1
outrageous,1321.5785,0.066304795,0.42386538461538464,1
and,1343.2382,0.049280744,0.42386538461538464,1
extraordinary,2122.1675,0.073781386,0.42386538461538464,1
"case,",1608.2522,0.055891544,0.42386538461538464,1
in,857.04706,0.026730014,0.42386538461538464,0
which,1702.6653,0.082530744,0.42386538461538464,1
one,1282.0576,0.08131711,0.42386538461538464,1
John,600.9276,0.08880349,0.42386538461538464,1
"Bird,",1160.5237,0.05953074,0.42386538461538464,1
a,696.52594,0.111216515,0.36224519230769225,1
market,1480.9774,0.020038513,0.36224519230769225,0
"porter,",879.7829,0.061135974,0.36224519230769225,0
was,632.9218,0.063619144,0.36224519230769225,0
arrested,692.9993,0.08011905,0.36224519230769225,0
and,1236.0342,0.04914858,0.36224519230769225,0
committed,1823.3062,0.044598654,0.36224519230769225,1
at,594.437,0.06535122,0.36224519230769225,0
the,1068.7379,0.042511057,0.36224519230769225,0
suit,446.04657,0.08589697,0.36224519230769225,0
of,1429.4642,0.037371445,0.36224519230769225,0
a,1066.0068,0.06362594,0.36224519230769225,0
publican,1436.6417,0.018412473,0.36224519230769225,0
for,1295.8064,0.054992296,0.4018839285714286,1
the,1826.2245,0.06871408,0.4018839285714286,1
paltry,1081.4999,0.07349419,0.4018839285714286,1
sum,1803.4991,0.02475072,0.4018839285714286,1
of,1206.9667,0.07207395,0.4018839285714286,1
4,565.80536,0.03605299,0.4018839285714286,0
"pence,",650.3621,0.01587178,0.4018839285714286,0
with,983.71515,0.04718805,0.4018839285714286,0
costs,679.86005,0.043229893,0.4018839285714286,0
of,1319.829,0.07087323,0.4018839285714286,1
7,2323.1064,0.05475774,0.4018839285714286,1
"shillings,",441.1133,0.027506007,0.4018839285714286,0
6,1371.2279,0.03775652,0.4018839285714286,0
pence.,1088.4797,0.02101214,0.4018839285714286,0
Bird,811.0946,0.11136013,0.44749553571428574,1
"was,",959.589,0.06745113,0.44749553571428574,1
"however,",1669.8542,0.055889975,0.44749553571428574,1
discharged,1875.6519,0.04179892,0.44749553571428574,1
within,1656.2273,0.0547234,0.44749553571428574,1
three,1321.1102,0.06040771,0.44749553571428574,1
days,596.19556,0.02779406,0.44749553571428574,0
by,1128.957,0.088381305,0.44749553571428574,1
a,2384.8706,0.067552224,0.44749553571428574,1
subscription,1216.5736,0.06615575,0.44749553571428574,1
raised,1172.126,0.048021413,0.44749553571428574,1
among,1135.4712,0.057989534,0.44749553571428574,1
his,995.8509,0.04627331,0.44749553571428574,1
fellow-prisoners.,1662.151,0.028200546,0.44749553571428574,1
Mr.,1026.4824,0.08646535,0.3890568181818182,1
"Buxton,",1282.9623,0.062349055,0.3890568181818182,1
in,833.14276,0.03735248,0.3890568181818182,0
his,1280.4691,0.045189217,0.3890568181818182,0
"""Inquiry",909.32294,0.059528504,0.3890568181818182,0
into,1028.8163,0.05917626,0.3890568181818182,0
the,675.9199,0.06575107,0.3890568181818182,0
System,1201.0693,0.041775383,0.3890568181818182,0
of,1086.004,0.04994095,0.3890568181818182,0
Prison,1022.08716,0.037525676,0.3890568181818182,0
"Discipline,""",535.04724,0.022551898,0.3890568181818182,0
quotes,1075.0107,0.08590116,0.361428125,1
a,1746.0605,0.04762948,0.361428125,1
case,722.81085,0.043499712,0.361428125,0
which,1881.7356,0.027876047,0.361428125,0
came,2010.1204,0.061401214,0.361428125,1
within,785.8572,0.049706,0.361428125,0
his,713.9203,0.056431707,0.361428125,0
own,1130.4064,0.05226331,0.361428125,0
knowledge,1524.7327,0.028284766,0.361428125,0
of,506.2007,0.063868485,0.361428125,0
a,991.9955,0.054482922,0.361428125,0
boy,607.8135,0.05985895,0.361428125,0
